,day,month,year,weekday,hour,minute,matchday,status,leagueName,leagueId,leagueType,stage,homeName,homeId,awayName,awayId,scoreHomeHt,scoreAwayHt,scoreHomeFt,scoreAwayFt
436245,3,4,2024,3,18,30,31.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Brighton Hove,397,0,0,0,0
436244,3,4,2024,3,18,30,31.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Luton Town,389,2,0,2,0
436252,3,4,2024,3,19,15,31.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Aston Villa,58,2,1,4,1
436251,4,4,2024,4,18,30,31.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Sheffield Utd,356,1,0,3,1
436249,4,4,2024,4,19,15,31.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Man United,66,2,2,4,3
437165,5,4,2024,5,19,0,41.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Plymouth Arg,1138,0,1,0,1
436231,17,3,2024,7,14,0,29.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Aston Villa,58,1,0,1,1
437124,17,3,2024,7,15,0,38.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leeds United,341,Millwall,384,1,0,2,0
437118,8,3,2024,5,20,0,37.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Wed,345,Leeds United,341,0,1,0,2
436220,9,3,2024,6,12,30,28.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Everton,62,2,0,2,0
437109,9,3,2024,6,12,30,37.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Ipswich Town,349,0,0,2,1
437114,9,3,2024,6,15,0,37.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Leicester City,338,1,1,2,2
436222,9,3,2024,6,15,0,28.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Fulham,63,0,0,2,1
436218,9,3,2024,6,15,0,28.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Luton Town,389,1,0,1,1
437116,9,3,2024,6,15,0,37.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Stoke,70,0,0,1,2
437107,9,3,2024,6,15,0,37.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Plymouth Arg,1138,1,0,1,1
437111,9,3,2024,6,15,0,37.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Southampton,340,Sunderland,71,2,0,4,2
437115,9,3,2024,6,15,0,37.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Rotherham Utd,385,4,0,5,0
436213,9,3,2024,6,15,0,28.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Sheffield Utd,356,0,1,2,2
437117,9,3,2024,6,15,0,37.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Middlesbrough,343,0,0,0,2
437112,9,3,2024,6,15,0,37.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,Coventry City,1076,1,1,1,2
437110,9,3,2024,6,15,0,37.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Birmingham,332,0,0,1,0
436214,9,3,2024,6,17,30,28.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Brentford,402,1,1,2,1
437113,10,3,2024,7,12,0,37.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,West Brom,74,1,0,1,4
437108,10,3,2024,7,12,30,37.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Swansea,72,0,0,1,0
436215,10,3,2024,7,13,0,28.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Tottenham,73,0,0,0,4
436216,10,3,2024,7,14,0,28.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Nottingham,351,1,0,1,0
436221,10,3,2024,7,14,0,28.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Burnley,328,0,2,2,2
436219,10,3,2024,7,15,45,28.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Man City,65,0,1,1,1
436217,11,3,2024,1,20,0,28.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Chelsea,61,Newcastle,67,1,1,3,2
437012,12,3,2024,2,19,45,29.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Middlesbrough,343,0,1,0,1
436103,13,3,2024,3,19,30,17.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Luton Town,389,0,3,4,3
437129,16,3,2024,6,12,30,38.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Cardiff,715,1,0,2,0
437120,16,3,2024,6,15,0,38.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Watford,346,0,1,0,1
437123,16,3,2024,6,15,0,38.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Ipswich Town,349,Sheffield Wed,345,3,0,6,0
437130,16,3,2024,6,15,0,38.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Bristol City,387,1,0,2,0
437126,16,3,2024,6,15,0,38.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Plymouth Arg,1138,Preston NE,1081,0,1,0,1
437128,16,3,2024,6,15,0,38.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Norwich,68,0,2,0,3
437119,16,3,2024,6,15,0,38.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,QPR,69,0,0,0,0
437122,16,3,2024,6,15,0,38.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Blackburn,59,0,0,0,0
436229,16,3,2024,6,15,0,29.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Nottingham,351,0,1,1,1
437127,16,3,2024,6,15,0,38.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Huddersfield,394,0,0,0,0
436225,16,3,2024,6,15,0,29.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Brentford,402,1,0,2,1
436228,16,3,2024,6,17,30,29.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Tottenham,73,1,0,3,0
436201,26,2,2024,1,20,0,26.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Brentford,402,2,1,4,2
437094,1,3,2024,5,20,0,35.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Coventry City,1076,2,0,2,1
437086,2,3,2024,6,12,30,35.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Leeds United,341,1,0,1,1
437084,2,3,2024,6,12,30,35.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Cardiff,715,0,0,0,1
437085,2,3,2024,6,15,0,35.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Watford,346,1,0,1,0
437087,2,3,2024,6,15,0,35.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leicester City,338,QPR,69,0,1,1,2
437083,2,3,2024,6,15,0,35.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Southampton,340,2,1,3,4
437093,2,3,2024,6,15,0,35.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Blackburn,59,2,0,2,1
436203,2,3,2024,6,15,0,27.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Chelsea,61,0,1,2,2
437089,2,3,2024,6,15,0,35.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Plymouth Arg,1138,Ipswich Town,349,0,0,0,2
436209,2,3,2024,6,15,0,27.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Wolverhampton,76,2,0,3,0
436205,2,3,2024,6,15,0,27.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,West Ham,563,0,0,1,3
437091,2,3,2024,6,15,0,35.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Sheffield Wed,345,0,0,0,1
436212,2,3,2024,6,15,0,27.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Crystal Palace,354,0,0,3,1
437092,2,3,2024,6,15,0,35.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Middlesbrough,343,1,0,2,0
437088,2,3,2024,6,15,0,35.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Sunderland,71,0,0,1,0
437090,2,3,2024,6,15,0,35.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Hull City,322,0,0,0,0
436210,2,3,2024,6,15,0,27.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Liverpool,64,0,0,0,1
436206,2,3,2024,6,15,0,27.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Brighton Hove,397,2,0,3,0
436207,2,3,2024,6,17,30,27.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Aston Villa,58,0,2,2,3
436204,3,3,2024,7,13,0,27.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Bournemouth,1044,0,1,0,2
436208,3,3,2024,7,15,30,27.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Man United,66,0,1,3,1
436211,4,3,2024,1,20,0,27.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Arsenal,57,0,5,0,6
437106,5,3,2024,2,19,45,36.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Wed,345,Plymouth Arg,1138,0,0,1,0
437097,5,3,2024,2,19,45,36.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Rotherham Utd,385,4,0,5,0
437095,5,3,2024,2,19,45,36.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Leicester City,338,0,1,0,1
437100,5,3,2024,2,19,45,36.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leeds United,341,Stoke,70,1,0,1,0
437098,5,3,2024,2,19,45,36.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Birmingham,332,1,0,1,1
437096,5,3,2024,2,19,45,36.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Millwall,384,0,0,1,1
437099,5,3,2024,2,20,0,36.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Ipswich Town,349,Bristol City,387,0,0,3,2
437101,6,3,2024,3,19,45,36.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Huddersfield,394,1,0,1,0
437104,6,3,2024,3,19,45,36.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,Swansea,72,0,1,1,1
437102,6,3,2024,3,19,45,36.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Norwich,68,2,1,3,1
437105,6,3,2024,3,20,0,36.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,West Brom,74,1,2,2,2
437070,16,2,2024,5,20,0,33.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Southampton,340,0,1,0,2
437065,17,2,2024,6,12,30,33.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Plymouth Arg,1138,Leeds United,341,0,1,0,2
436183,17,2,2024,6,12,30,25.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brentford,402,Liverpool,64,0,1,1,4
437068,17,2,2024,6,15,0,33.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,Coventry City,1076,0,0,0,1
437064,17,2,2024,6,15,0,33.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Cardiff,715,2,1,4,1
437066,17,2,2024,6,15,0,33.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Blackburn,59,2,2,2,2
437059,17,2,2024,6,15,0,33.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Sunderland,71,0,1,2,1
436186,17,2,2024,6,15,0,25.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Aston Villa,58,0,1,1,2
437061,17,2,2024,6,15,0,33.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Sheffield Wed,345,0,2,0,2
436190,17,2,2024,6,15,0,25.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,West Ham,563,1,0,2,0
436184,17,2,2024,6,15,0,25.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Arsenal,57,0,2,0,5
436192,17,2,2024,6,15,0,25.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Wolverhampton,76,0,1,1,2
437067,17,2,2024,6,15,0,33.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Watford,346,0,0,0,1
437063,17,2,2024,6,15,0,33.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leicester City,338,Middlesbrough,343,0,2,1,2
437069,17,2,2024,6,15,0,33.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Ipswich Town,349,1,2,1,2
437060,17,2,2024,6,15,0,33.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,QPR,69,0,1,0,1
436189,17,2,2024,6,15,0,25.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Bournemouth,1044,0,0,2,2
437062,17,2,2024,6,15,0,33.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Hull City,322,0,1,1,2
436188,17,2,2024,6,17,30,25.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Chelsea,61,0,1,1,1
436191,18,2,2024,7,14,0,25.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Sheffield Utd,356,Brighton Hove,397,0,2,0,5
436187,18,2,2024,7,16,30,25.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Man United,66,1,2,1,2
436185,19,2,2024,1,20,0,25.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Crystal Palace,354,0,0,1,1
436118,20,2,2024,2,19,30,18.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Brentford,402,0,0,1,0
437013,20,2,2024,2,19,45,29.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Blackburn,59,0,0,0,0
437017,20,2,2024,2,19,45,29.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Ipswich Town,349,Rotherham Utd,385,3,1,4,3
437016,20,2,2024,2,19,45,29.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Southampton,340,Hull City,322,0,2,1,2
437020,20,2,2024,2,19,45,29.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Plymouth Arg,1138,West Brom,74,0,0,0,3
436199,21,2,2024,3,19,30,26.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Luton Town,389,0,1,4,1
437074,23,2,2024,5,19,45,34.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Preston NE,1081,0,3,0,3
437080,23,2,2024,5,20,0,34.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leeds United,341,Leicester City,338,0,1,3,1
437078,24,2,2024,6,12,30,34.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,West Brom,74,1,1,1,1
437072,24,2,2024,6,15,0,34.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Norwich,68,0,1,1,1
437079,24,2,2024,6,15,0,34.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Ipswich Town,349,Birmingham,332,1,1,3,1
437075,24,2,2024,6,15,0,34.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Plymouth Arg,1138,0,2,0,2
437081,24,2,2024,6,15,0,34.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Rotherham Utd,385,0,1,2,1
437077,24,2,2024,6,15,0,34.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,Huddersfield,394,0,0,1,2
436196,24,2,2024,6,15,0,26.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Brighton Hove,397,Everton,62,0,0,1,1
437073,24,2,2024,6,15,0,34.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Stoke,70,2,1,2,1
437071,24,2,2024,6,15,0,34.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Swansea,72,0,2,1,2
437076,24,2,2024,6,15,0,34.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Southampton,340,Millwall,384,1,2,1,2
436195,24,2,2024,6,15,0,26.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Nottingham,351,3,1,4,2
437082,24,2,2024,6,15,0,34.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Wed,345,Bristol City,387,2,1,2,1
436200,24,2,2024,6,15,0,26.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man United,66,Fulham,63,0,0,1,2
436198,24,2,2024,6,15,0,26.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Burnley,328,0,0,3,0
436193,24,2,2024,6,17,30,26.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Bournemouth,1044,Man City,65,0,1,0,1
436194,24,2,2024,6,20,0,26.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Arsenal,57,Newcastle,67,2,0,4,1
436202,25,2,2024,7,13,30,26.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Sheffield Utd,356,1,0,1,0
437046,9,2,2024,5,20,0,31.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Wed,345,Birmingham,332,1,0,2,0
437043,10,2,2024,6,12,30,31.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Ipswich Town,349,West Brom,74,0,1,2,2
436178,10,2,2024,6,12,30,24.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Everton,62,0,0,2,0
437045,10,2,2024,6,15,0,31.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Norwich,68,1,0,2,2
436177,10,2,2024,6,15,0,24.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Sheffield Utd,356,0,2,1,3
436175,10,2,2024,6,15,0,24.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Bournemouth,1044,2,0,3,1
437040,10,2,2024,6,15,0,31.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Southampton,340,Huddersfield,394,0,2,5,3
437036,10,2,2024,6,15,0,31.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,Stoke,70,3,1,3,1
437042,10,2,2024,6,15,0,31.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Hull City,322,Swansea,72,0,1,0,1
437044,10,2,2024,6,15,0,31.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leeds United,341,Rotherham Utd,385,1,0,3,0
436176,10,2,2024,6,15,0,24.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Burnley,328,1,1,3,1
437039,10,2,2024,6,15,0,31.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Middlesbrough,343,Bristol City,387,0,2,1,2
436182,10,2,2024,6,15,0,24.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Brentford,402,0,1,0,2
437035,10,2,2024,6,15,0,31.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Plymouth Arg,1138,0,1,3,1
437041,10,2,2024,6,15,0,31.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Watford,346,Leicester City,338,0,1,1,2
437037,10,2,2024,6,15,0,31.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Cardiff,715,Preston NE,1081,0,2,0,2
436180,10,2,2024,6,15,0,24.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Brighton Hove,397,0,1,2,1
436179,10,2,2024,6,17,30,24.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Newcastle,67,2,2,2,3
437038,11,2,2024,7,12,0,31.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Millwall,384,0,1,2,1
436181,11,2,2024,7,14,0,24.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Arsenal,57,0,4,0,6
436173,11,2,2024,7,16,30,24.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Man United,66,0,1,1,2
436174,12,2,2024,1,20,0,24.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Chelsea,61,1,0,1,3
437051,13,2,2024,2,19,45,32.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Rotherham Utd,385,Hull City,322,1,0,1,2
437047,13,2,2024,2,19,45,32.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Birmingham,332,Blackburn,59,0,0,1,0
437049,13,2,2024,2,19,45,32.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leicester City,338,Sheffield Wed,345,2,0,2,0
437052,13,2,2024,2,19,45,32.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Swansea,72,Leeds United,341,0,3,0,4
437050,13,2,2024,2,19,45,32.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Watford,346,2,1,4,2
437058,13,2,2024,2,20,0,32.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Cardiff,715,1,0,2,0
437048,13,2,2024,2,20,0,32.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Southampton,340,0,0,3,1
437054,14,2,2024,3,19,45,32.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Sunderland,71,1,0,1,0
437056,14,2,2024,3,19,45,32.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Preston NE,1081,Middlesbrough,343,1,0,2,1
437057,14,2,2024,3,19,45,32.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Stoke,70,QPR,69,1,0,1,0
437055,14,2,2024,3,19,45,32.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Plymouth Arg,1138,Coventry City,1076,0,0,2,2
437053,14,2,2024,3,20,0,32.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Ipswich Town,349,0,3,0,4
437015,27,1,2024,6,15,0,29.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Millwall,384,Preston NE,1081,1,1,1,1
437011,27,1,2024,6,15,0,29.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sunderland,71,Stoke,70,1,0,3,1
437021,28,1,2024,7,13,30,29.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,QPR,69,Huddersfield,394,0,0,1,1
436153,30,1,2024,2,19,30,22.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Nottingham,351,Arsenal,57,0,0,1,2
436155,30,1,2024,2,19,45,22.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Luton Town,389,Brighton Hove,397,3,0,4,0
437019,30,1,2024,2,19,45,29.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Leicester City,338,Swansea,72,1,0,3,1
437014,30,1,2024,2,19,45,29.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Coventry City,1076,Bristol City,387,1,1,2,2
436156,30,1,2024,2,19,45,22.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Fulham,63,Everton,62,0,0,0,0
436157,30,1,2024,2,20,0,22.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Crystal Palace,354,Sheffield Utd,356,2,2,3,2
436158,30,1,2024,2,20,15,22.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Aston Villa,58,Newcastle,67,0,2,1,3
436159,31,1,2024,3,19,30,22.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Tottenham,73,Brentford,402,0,1,3,2
436161,31,1,2024,3,19,30,22.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Man City,65,Burnley,328,2,0,3,1
437022,31,1,2024,3,19,45,29.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Sheffield Wed,345,Watford,346,0,0,0,0
436162,31,1,2024,3,20,15,22.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Liverpool,64,Chelsea,61,2,0,4,1
436154,1,2,2024,4,19,30,22.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,West Ham,563,Bournemouth,1044,0,1,1,1
436160,1,2,2024,4,20,15,22.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Wolverhampton,76,Man United,66,0,2,3,4
437024,2,2,2024,5,20,0,30.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Bristol City,387,Leeds United,341,0,0,0,1
436169,3,2,2024,6,12,30,23.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Everton,62,Tottenham,73,1,2,2,2
437027,3,2,2024,6,15,0,30.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Huddersfield,394,Sheffield Wed,345,0,0,4,0
437023,3,2,2024,6,15,0,30.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Blackburn,59,QPR,69,0,0,1,2
437029,3,2,2024,6,15,0,30.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,Norwich,68,Coventry City,1076,0,0,2,1
436171,3,2,2024,6,15,0,23.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Newcastle,67,Luton Town,389,2,2,4,4
437034,3,2,2024,6,15,0,30.0,FINISHED,Championship,2016,LEAGUE,REGULAR_SEASON,West Brom,74,Birmingham,332,0,0,1,0
436167,3,2,2024,6,15,0,23.0,FINISHED,Premier League,2021,LEAGUE,REGULAR_SEASON,Burnley,328,Fulham,63,0,2,2,2
